filename,filesize,transcript
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0001.wav,100371,anyway he would never allow one of his horses to be put to such a strain
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0002.wav,133970,i had wanted to get some picture books for yulka and antonia even yulka was able to read a little now
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0003.wav,99933,she cut squares of cotton cloth and we sewed them together into a book
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0004.wav,155174,on the white pages i grouped sunday school cards and advertising cards which i had brought from my old country
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0005.wav,214194,when he mounted his horse at the door i saw that he had a hatchet slung to his belt and he gave grandmother a meaning look which told me he was planning a surprise for me
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0006.wav,75787,i put on my cap and ran out to meet jake
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0007.wav,145083,he used to help my father cut christmas trees for me in virginia and he had not forgotten how much i liked them
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0008.wav,151436,by the time we had placed the cold fresh smelling little tree in a corner of the sitting room it was already christmas eve
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0009.wav,191705,from under the lining he now produced a collection of brilliantly colored paper figures several inches high and stiff enough to stand alone
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147964-0010.wav,418670,i can see them now exactly as they looked working about the table in the lamplight jake with his heavy features so rudely moulded that his face seemed somehow unfinished otto with his half ear and the savage scar that made his upper lip curl so ferociously under his twisted mustache
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147966-0000.wav,224634,the week following christmas brought in a thaw and by new year's day all the world about us was a broth of gray slush and the guttered slope between the windmill and the barn was running black water
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147966-0001.wav,250243,it was the first time missus shimerda had been to our house and she ran about examining our carpets and curtains and furniture all the while commenting upon them to her daughter in an envious complaining tone
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147966-0002.wav,90982,your mama i said angrily wants other people's things
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147966-0003.wav,58431,for ambrosch my mama come here
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147966-0004.wav,100356,but you see a body never knows what traits poverty might bring out in em
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147966-0005.wav,75512,they began to laugh boisterously when they saw me calling
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147966-0006.wav,76018,you've got a birthday present this time jim and no mistake
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0000.wav,96959,how infinite the wealth of love and hope garnered in these same tiny treasure houses and oh
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0001.wav,130409,what bankrupts in the world we feel when death like some remorseless creditor seizes on all we fondly thought our own the twins
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0002.wav,79818,the ghoul like fever was not to be braved with impunity and baulked of its prey
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0003.wav,203353,the board not so formidable as she had imagined had inquired into her case and instead of sending her to stoke claypole her husband's buckinghamshire parish as she had dreaded had agreed to pay her rent
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0004.wav,112698,margaret met jem wilson several days after his brothers were seriously ill and heard from him the state of things at his home
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0005.wav,118577,she stopped with her hand on the latch of the wilsons door to still her beating heart and listened to the hushed quiet within
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0006.wav,379640,she opened the door softly there sat missus wilson in the old rocking chair with one sick death like boy lying on her knee crying without let or pause but softly gently as fearing to disturb the troubled gasping child while behind her old alice let her fast dropping tears fall down on the dead body of the other twin which she was laying out on a board placed on a sort of sofa settee in a corner of the room
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0007.wav,111417,over the child which yet breathed the father bent watching anxiously for some ground of hope where hope there was none
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0008.wav,49752,is there any chance for the other one think you
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0009.wav,243457,but earnest as the father was in watching the yet living he had eyes and ears for all that concerned the dead and sprang gently up and took his dead son on his hard couch in his arms with tender strength and carried him upstairs as if afraid of wakening him
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0010.wav,47663,wishing him said mary in a tone of inquiry
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0011.wav,48473,then the mother lifted up her voice and wept
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0012.wav,82347,her cries brought her husband down to try with his aching heart to comfort hers
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0013.wav,79290,mary and alice drew near the fire and stood in quiet sorrow for some time
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0014.wav,48035,then alice broke the silence by saying
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0015.wav,121659,afore christmas time i was as full as full could be of going home for good and all yo han heard how i've wished it this terrible long time
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0016.wav,91488,but he stayed long there and at last his sturdy frame shook with his strong agony
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0017.wav,56684,oh jem don't give way so i cannot bear to see you
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0018.wav,197909,he did not speak as though fearing to destroy by sound or motion the happiness of that moment when her soft hand's touch thrilled through his frame and her silvery voice was whispering tenderness in his ear
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0019.wav,100413,don't jem please don't whispered she again believing that his silence was only another form of grief
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0020.wav,242788,mary i almost loathe myself when i feel i would not give up this minute when my brothers lie dead and father and mother are in such trouble for all my life that's past and gone and mary as she tried to release her hand you know what makes me feel so blessed
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0021.wav,156860,he remained up stairs until after the early dawn showed mary that she need have no fear of going home through the deserted and quiet streets to try and get a little sleep before work hour
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0022.wav,227295,so leaving kind messages to george and jane wilson and hesitating whether she might dare to send a few kind words to jem and deciding that she had better not she stepped out into the bright morning light so fresh a contrast to the darkened room where death had been
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0023.wav,147607,her thoughts ran on jem's manner and words not but what she had known the tale they told for many a day but still she wished he had not put it so plainly
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0024.wav,174948,i cannot think what possesses me that i must always be wanting to comfort him when he's downcast and that i must go meddling wi him to night when sure enough it was his aunt's place to speak to him
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0025.wav,149170,i think i cannot go right for i either check myself till i'm downright cross to him or else i speak just natural and that's too kind and tender by half
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0026.wav,33164,but will he thank me for it
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0027.wav,237416,there was something of keen practical shrewdness about her which contrasted very bewitchingly with the simple foolish unworldly ideas she had picked up from the romances which miss simmonds young ladies were in the habit of recommending to each other yes
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0028.wav,142161,the old leaven infused years ago by her aunt esther fermented in her little bosom and perhaps all the more for her father's aversion to the rich and the gentle
/Users/gabriel.t.nishimura/projects/masters/ctc/data_dir/LibriSpeech/dev-clean-new/1993-147149-0029.wav,160299,it was a comfort to her when scolded by miss simmonds to think of the day when she would drive up to the door in her own carriage to order her gowns from the hasty tempered yet kind dressmaker
